timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"04:04 (EEST)","05:32 (EEST)","12:33 (EEST)","16:13 (EEST)","19:28 (EEST)","19:34 (EEST)","20:49 (EEST)","03:51 (EEST)","00:33 (EEST)","22:51 (EEST)","02:14 (EEST)","17 May 2022",1652767261,17-05-2022,DD-MM-YYYY,17,Tuesday,5,May,2022,AD,"Anno Domini",15-10-1443,DD-MM-YYYY,15,"Al Thalaata",الثلاثاء,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:03 (EEST)","05:31 (EEST)","12:33 (EEST)","16:13 (EEST)","19:28 (EEST)","19:34 (EEST)","20:49 (EEST)","03:50 (EEST)","00:33 (EEST)","22:51 (EEST)","02:14 (EEST)","18 May 2022",1652853661,18-05-2022,DD-MM-YYYY,18,Wednesday,5,May,2022,AD,"Anno Domini",16-10-1443,DD-MM-YYYY,16,"Al Arba'a",الاربعاء,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:02 (EEST)","05:31 (EEST)","12:33 (EEST)","16:13 (EEST)","19:29 (EEST)","19:35 (EEST)","20:50 (EEST)","03:49 (EEST)","00:33 (EEST)","22:52 (EEST)","02:14 (EEST)","19 May 2022",1652940061,19-05-2022,DD-MM-YYYY,19,Thursday,5,May,2022,AD,"Anno Domini",17-10-1443,DD-MM-YYYY,17,"Al Khamees",الخميس,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:01 (EEST)","05:30 (EEST)","12:33 (EEST)","16:13 (EEST)","19:30 (EEST)","19:36 (EEST)","20:51 (EEST)","03:48 (EEST)","00:33 (EEST)","22:52 (EEST)","02:14 (EEST)","20 May 2022",1653026461,20-05-2022,DD-MM-YYYY,20,Friday,5,May,2022,AD,"Anno Domini",18-10-1443,DD-MM-YYYY,18,"Al Juma'a",الجمعة,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:00 (EEST)","05:30 (EEST)","12:33 (EEST)","16:13 (EEST)","19:30 (EEST)","19:36 (EEST)","20:51 (EEST)","03:47 (EEST)","00:33 (EEST)","22:52 (EEST)","02:14 (EEST)","21 May 2022",1653112861,21-05-2022,DD-MM-YYYY,21,Saturday,5,May,2022,AD,"Anno Domini",19-10-1443,DD-MM-YYYY,19,"Al Sabt",السبت,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:00 (EEST)","05:29 (EEST)","12:33 (EEST)","16:13 (EEST)","19:31 (EEST)","19:37 (EEST)","20:52 (EEST)","03:47 (EEST)","00:33 (EEST)","22:52 (EEST)","02:14 (EEST)","22 May 2022",1653199261,22-05-2022,DD-MM-YYYY,22,Sunday,5,May,2022,AD,"Anno Domini",20-10-1443,DD-MM-YYYY,20,"Al Ahad",الاحد,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:59 (EEST)","05:28 (EEST)","12:33 (EEST)","16:13 (EEST)","19:32 (EEST)","19:38 (EEST)","20:53 (EEST)","03:46 (EEST)","00:33 (EEST)","22:53 (EEST)","02:14 (EEST)","23 May 2022",1653285661,23-05-2022,DD-MM-YYYY,23,Monday,5,May,2022,AD,"Anno Domini",21-10-1443,DD-MM-YYYY,21,"Al Athnayn",الاثنين,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:58 (EEST)","05:28 (EEST)","12:33 (EEST)","16:13 (EEST)","19:32 (EEST)","19:38 (EEST)","20:53 (EEST)","03:45 (EEST)","00:33 (EEST)","22:53 (EEST)","02:13 (EEST)","24 May 2022",1653372061,24-05-2022,DD-MM-YYYY,24,Tuesday,5,May,2022,AD,"Anno Domini",22-10-1443,DD-MM-YYYY,22,"Al Thalaata",الثلاثاء,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:57 (EEST)","05:28 (EEST)","12:33 (EEST)","16:13 (EEST)","19:33 (EEST)","19:39 (EEST)","20:54 (EEST)","03:44 (EEST)","00:33 (EEST)","22:53 (EEST)","02:13 (EEST)","25 May 2022",1653458461,25-05-2022,DD-MM-YYYY,25,Wednesday,5,May,2022,AD,"Anno Domini",23-10-1443,DD-MM-YYYY,23,"Al Arba'a",الاربعاء,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:57 (EEST)","05:27 (EEST)","12:33 (EEST)","16:13 (EEST)","19:34 (EEST)","19:40 (EEST)","20:55 (EEST)","03:44 (EEST)","00:33 (EEST)","22:53 (EEST)","02:13 (EEST)","26 May 2022",1653544861,26-05-2022,DD-MM-YYYY,26,Thursday,5,May,2022,AD,"Anno Domini",24-10-1443,DD-MM-YYYY,24,"Al Khamees",الخميس,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:56 (EEST)","05:27 (EEST)","12:33 (EEST)","16:14 (EEST)","19:34 (EEST)","19:40 (EEST)","20:55 (EEST)","03:43 (EEST)","00:34 (EEST)","22:54 (EEST)","02:13 (EEST)","27 May 2022",1653631261,27-05-2022,DD-MM-YYYY,27,Friday,5,May,2022,AD,"Anno Domini",25-10-1443,DD-MM-YYYY,25,"Al Juma'a",الجمعة,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:55 (EEST)","05:26 (EEST)","12:33 (EEST)","16:14 (EEST)","19:35 (EEST)","19:41 (EEST)","20:56 (EEST)","03:42 (EEST)","00:34 (EEST)","22:54 (EEST)","02:13 (EEST)","28 May 2022",1653717661,28-05-2022,DD-MM-YYYY,28,Saturday,5,May,2022,AD,"Anno Domini",26-10-1443,DD-MM-YYYY,26,"Al Sabt",السبت,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:55 (EEST)","05:26 (EEST)","12:34 (EEST)","16:14 (EEST)","19:35 (EEST)","19:41 (EEST)","20:56 (EEST)","03:42 (EEST)","00:34 (EEST)","22:54 (EEST)","02:13 (EEST)","29 May 2022",1653804061,29-05-2022,DD-MM-YYYY,29,Sunday,5,May,2022,AD,"Anno Domini",27-10-1443,DD-MM-YYYY,27,"Al Ahad",الاحد,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:54 (EEST)","05:26 (EEST)","12:34 (EEST)","16:14 (EEST)","19:36 (EEST)","19:42 (EEST)","20:57 (EEST)","03:41 (EEST)","00:34 (EEST)","22:55 (EEST)","02:13 (EEST)","30 May 2022",1653890461,30-05-2022,DD-MM-YYYY,30,Monday,5,May,2022,AD,"Anno Domini",28-10-1443,DD-MM-YYYY,28,"Al Athnayn",الاثنين,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:54 (EEST)","05:25 (EEST)","12:34 (EEST)","16:14 (EEST)","19:37 (EEST)","19:43 (EEST)","20:58 (EEST)","03:41 (EEST)","00:34 (EEST)","22:55 (EEST)","02:13 (EEST)","31 May 2022",1653976861,31-05-2022,DD-MM-YYYY,31,Tuesday,5,May,2022,AD,"Anno Domini",29-10-1443,DD-MM-YYYY,29,"Al Thalaata",الثلاثاء,10,Shawwāl,شَوّال,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:53 (EEST)","05:25 (EEST)","12:34 (EEST)","16:14 (EEST)","19:37 (EEST)","19:43 (EEST)","20:58 (EEST)","03:40 (EEST)","00:34 (EEST)","22:55 (EEST)","02:13 (EEST)","01 Jun 2022",1654063261,01-06-2022,DD-MM-YYYY,01,Wednesday,6,June,2022,AD,"Anno Domini",01-11-1443,DD-MM-YYYY,01,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:53 (EEST)","05:25 (EEST)","12:34 (EEST)","16:14 (EEST)","19:38 (EEST)","19:44 (EEST)","20:59 (EEST)","03:40 (EEST)","00:34 (EEST)","22:55 (EEST)","02:13 (EEST)","02 Jun 2022",1654149661,02-06-2022,DD-MM-YYYY,02,Thursday,6,June,2022,AD,"Anno Domini",02-11-1443,DD-MM-YYYY,02,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:52 (EEST)","05:25 (EEST)","12:34 (EEST)","16:14 (EEST)","19:38 (EEST)","19:44 (EEST)","20:59 (EEST)","03:39 (EEST)","00:34 (EEST)","22:56 (EEST)","02:13 (EEST)","03 Jun 2022",1654236061,03-06-2022,DD-MM-YYYY,03,Friday,6,June,2022,AD,"Anno Domini",03-11-1443,DD-MM-YYYY,03,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:52 (EEST)","05:24 (EEST)","12:35 (EEST)","16:15 (EEST)","19:39 (EEST)","19:45 (EEST)","21:00 (EEST)","03:39 (EEST)","00:35 (EEST)","22:56 (EEST)","02:13 (EEST)","04 Jun 2022",1654322461,04-06-2022,DD-MM-YYYY,04,Saturday,6,June,2022,AD,"Anno Domini",04-11-1443,DD-MM-YYYY,04,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:51 (EEST)","05:24 (EEST)","12:35 (EEST)","16:15 (EEST)","19:39 (EEST)","19:45 (EEST)","21:00 (EEST)","03:38 (EEST)","00:35 (EEST)","22:56 (EEST)","02:13 (EEST)","05 Jun 2022",1654408861,05-06-2022,DD-MM-YYYY,05,Sunday,6,June,2022,AD,"Anno Domini",05-11-1443,DD-MM-YYYY,05,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:51 (EEST)","05:24 (EEST)","12:35 (EEST)","16:15 (EEST)","19:40 (EEST)","19:46 (EEST)","21:01 (EEST)","03:38 (EEST)","00:35 (EEST)","22:57 (EEST)","02:13 (EEST)","06 Jun 2022",1654495261,06-06-2022,DD-MM-YYYY,06,Monday,6,June,2022,AD,"Anno Domini",06-11-1443,DD-MM-YYYY,06,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:51 (EEST)","05:24 (EEST)","12:35 (EEST)","16:15 (EEST)","19:40 (EEST)","19:46 (EEST)","21:01 (EEST)","03:38 (EEST)","00:35 (EEST)","22:57 (EEST)","02:13 (EEST)","07 Jun 2022",1654581661,07-06-2022,DD-MM-YYYY,07,Tuesday,6,June,2022,AD,"Anno Domini",07-11-1443,DD-MM-YYYY,07,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:35 (EEST)","16:15 (EEST)","19:41 (EEST)","19:47 (EEST)","21:02 (EEST)","03:37 (EEST)","00:35 (EEST)","22:57 (EEST)","02:14 (EEST)","08 Jun 2022",1654668061,08-06-2022,DD-MM-YYYY,08,Wednesday,6,June,2022,AD,"Anno Domini",08-11-1443,DD-MM-YYYY,08,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:35 (EEST)","16:15 (EEST)","19:41 (EEST)","19:47 (EEST)","21:02 (EEST)","03:37 (EEST)","00:36 (EEST)","22:57 (EEST)","02:14 (EEST)","09 Jun 2022",1654754461,09-06-2022,DD-MM-YYYY,09,Thursday,6,June,2022,AD,"Anno Domini",09-11-1443,DD-MM-YYYY,09,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:36 (EEST)","16:16 (EEST)","19:42 (EEST)","19:48 (EEST)","21:03 (EEST)","03:37 (EEST)","00:36 (EEST)","22:58 (EEST)","02:14 (EEST)","10 Jun 2022",1654840861,10-06-2022,DD-MM-YYYY,10,Friday,6,June,2022,AD,"Anno Domini",10-11-1443,DD-MM-YYYY,10,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:36 (EEST)","16:16 (EEST)","19:42 (EEST)","19:48 (EEST)","21:03 (EEST)","03:37 (EEST)","00:36 (EEST)","22:58 (EEST)","02:14 (EEST)","11 Jun 2022",1654927261,11-06-2022,DD-MM-YYYY,11,Saturday,6,June,2022,AD,"Anno Domini",11-11-1443,DD-MM-YYYY,11,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:36 (EEST)","16:16 (EEST)","19:43 (EEST)","19:49 (EEST)","21:04 (EEST)","03:37 (EEST)","00:36 (EEST)","22:58 (EEST)","02:14 (EEST)","12 Jun 2022",1655013661,12-06-2022,DD-MM-YYYY,12,Sunday,6,June,2022,AD,"Anno Domini",12-11-1443,DD-MM-YYYY,12,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:36 (EEST)","16:16 (EEST)","19:43 (EEST)","19:49 (EEST)","21:04 (EEST)","03:37 (EEST)","00:36 (EEST)","22:59 (EEST)","02:14 (EEST)","13 Jun 2022",1655100061,13-06-2022,DD-MM-YYYY,13,Monday,6,June,2022,AD,"Anno Domini",13-11-1443,DD-MM-YYYY,13,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:36 (EEST)","16:16 (EEST)","19:43 (EEST)","19:49 (EEST)","21:04 (EEST)","03:37 (EEST)","00:37 (EEST)","22:59 (EEST)","02:14 (EEST)","14 Jun 2022",1655186461,14-06-2022,DD-MM-YYYY,14,Tuesday,6,June,2022,AD,"Anno Domini",14-11-1443,DD-MM-YYYY,14,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:37 (EEST)","16:17 (EEST)","19:44 (EEST)","19:50 (EEST)","21:05 (EEST)","03:37 (EEST)","00:37 (EEST)","22:59 (EEST)","02:14 (EEST)","15 Jun 2022",1655272861,15-06-2022,DD-MM-YYYY,15,Wednesday,6,June,2022,AD,"Anno Domini",15-11-1443,DD-MM-YYYY,15,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:37 (EEST)","16:17 (EEST)","19:44 (EEST)","19:50 (EEST)","21:05 (EEST)","03:37 (EEST)","00:37 (EEST)","22:59 (EEST)","02:15 (EEST)","16 Jun 2022",1655359261,16-06-2022,DD-MM-YYYY,16,Thursday,6,June,2022,AD,"Anno Domini",16-11-1443,DD-MM-YYYY,16,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:37 (EEST)","16:17 (EEST)","19:44 (EEST)","19:50 (EEST)","21:05 (EEST)","03:37 (EEST)","00:37 (EEST)","23:00 (EEST)","02:15 (EEST)","17 Jun 2022",1655445661,17-06-2022,DD-MM-YYYY,17,Friday,6,June,2022,AD,"Anno Domini",17-11-1443,DD-MM-YYYY,17,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:37 (EEST)","16:17 (EEST)","19:45 (EEST)","19:51 (EEST)","21:06 (EEST)","03:37 (EEST)","00:37 (EEST)","23:00 (EEST)","02:15 (EEST)","18 Jun 2022",1655532061,18-06-2022,DD-MM-YYYY,18,Saturday,6,June,2022,AD,"Anno Domini",18-11-1443,DD-MM-YYYY,18,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:24 (EEST)","12:38 (EEST)","16:17 (EEST)","19:45 (EEST)","19:51 (EEST)","21:06 (EEST)","03:37 (EEST)","00:38 (EEST)","23:00 (EEST)","02:15 (EEST)","19 Jun 2022",1655618461,19-06-2022,DD-MM-YYYY,19,Sunday,6,June,2022,AD,"Anno Domini",19-11-1443,DD-MM-YYYY,19,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:25 (EEST)","12:38 (EEST)","16:18 (EEST)","19:45 (EEST)","19:51 (EEST)","21:06 (EEST)","03:37 (EEST)","00:38 (EEST)","23:00 (EEST)","02:15 (EEST)","20 Jun 2022",1655704861,20-06-2022,DD-MM-YYYY,20,Monday,6,June,2022,AD,"Anno Domini",20-11-1443,DD-MM-YYYY,20,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:25 (EEST)","12:38 (EEST)","16:18 (EEST)","19:45 (EEST)","19:51 (EEST)","21:06 (EEST)","03:37 (EEST)","00:38 (EEST)","23:00 (EEST)","02:16 (EEST)","21 Jun 2022",1655791261,21-06-2022,DD-MM-YYYY,21,Tuesday,6,June,2022,AD,"Anno Domini",21-11-1443,DD-MM-YYYY,21,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:50 (EEST)","05:25 (EEST)","12:38 (EEST)","16:18 (EEST)","19:45 (EEST)","19:51 (EEST)","21:06 (EEST)","03:37 (EEST)","00:38 (EEST)","23:01 (EEST)","02:16 (EEST)","22 Jun 2022",1655877661,22-06-2022,DD-MM-YYYY,22,Wednesday,6,June,2022,AD,"Anno Domini",22-11-1443,DD-MM-YYYY,22,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:51 (EEST)","05:25 (EEST)","12:38 (EEST)","16:18 (EEST)","19:46 (EEST)","19:52 (EEST)","21:07 (EEST)","03:38 (EEST)","00:38 (EEST)","23:01 (EEST)","02:16 (EEST)","23 Jun 2022",1655964061,23-06-2022,DD-MM-YYYY,23,Thursday,6,June,2022,AD,"Anno Domini",23-11-1443,DD-MM-YYYY,23,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"03:51 (EEST)","05:25 (EEST)","12:39 (EEST)","16:18 (EEST)","19:46 (EEST)","19:52 (EEST)","21:07 (EEST)","03:38 (EEST)","00:39 (EEST)","23:01 (EEST)","02:16 (EEST)","24 Jun 2022",1656050461,24-06-2022,DD-MM-YYYY,24,Friday,6,June,2022,AD,"Anno Domini",24-11-1443,DD-MM-YYYY,24,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,1443,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
